日期,井号,层位,气田,采气厂,中东西,区块,自营/合作,集气站,井型,分类,投产日期,投产年份,生产时间,油压,套压,日产气量,月产气量,年产气量,历年产气量,备注
2021/12/31 0:00,苏14-15-05,盒8、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2013/10/14,2021,24,1.41,1.39,0.1496,4.6953,49.146,2105.9578,
2021/12/31 0:00,苏14-1-09,盒8下、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2008/7/14,2021,0,1.24,11.06,0,1.152,10.235,1527.6815,计划关井（间歇生产）：2021-12-26 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压1.18/11
2021/12/31 0:00,苏14-8-32,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-2集气站,直井,Ⅱ类井,2008/4/24,2021,0,4.13,14.05,0,0,45.3593,2007.4769,计划关井（工艺实验）：2021-09-22 08:00因工艺实验(9-32封堵井流程断开关井)，关井前油套压1.99/1
2021/12/31 0:00,苏14-J4,盒8、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅲ类井,2008/7/1,2021,0,1.8,6.02,0,0.959,5.3993,1470.144,计划关井（间歇生产）：2021-12-24 08:00因间歇生产(低产低效井冬关夏开)，关井前油套压1.58/5.96M
2021/12/31 0:00,苏14-15-07,盒8下、山1、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2008/9/20,2021,0,9.98,9.85,0,0,21.6208,1889.2806,计划关井（生产组织影响）：2021-07-25 08:00因生产组织影响(停产检修)，关井前油套压2.93/9.53Mp
2021/12/31 0:00,苏49-01,盒8、山1、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅰ类井,2008/7/14,2021,24,1.47,4.7,0.0482,1.3786,10.4619,10284.2264,
2021/12/31 0:00,苏14-18-20,山2、盒8下、盒7,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2010/5/5,2021,0,2.49,1.91,0,0,10.8103,1914.5798,计划关井（生产组织影响）：2021-07-25 08:00因生产组织影响(停产检修)，关井前油套压3.12/2.95Mp
2021/12/31 0:00,苏14-15-20,山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2008/6/13,2021,0,7.12,6.8,0,0,21.6208,1868.0005,计划关井（生产组织影响）：2021-07-25 08:00因生产组织影响(停产检修)，关井前油套压2.82/5.82Mp
2021/12/31 0:00,苏14-02-33,山1、盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-3集气站,直井,Ⅱ类井,2013/11/25,2021,24,1.24,8.97,0.1066,4.0083,80.7957,1943.724,
2021/12/31 0:00,苏14-7-39,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-2集气站,直井,Ⅰ类井,2008/5/7,2021,24,1.59,8.13,0.2072,6.0492,57.8921,4013.4103,
2021/12/31 0:00,苏14-14-29,盒8下、山1、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-1集气交接站,直井,Ⅱ类井,2008/11/15,2021,24,1.13,5.73,0.2144,8.5382,71.7858,2372.4346,
2021/12/31 0:00,苏14-19-30,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2008/6/19,2021,0,1.52,8.49,0,2.1065,23.985,2755.3407,2021/12/24 2:00:00关井代码:间歇生产
2021/12/31 0:00,苏14-12-27,盒8上、盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2009/12/6,2021,0,1.02,8.11,0,2.6391,51.5432,3014.9789,计划关井（间歇生产）：2021-12-26 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压1.00/8.
2021/12/31 0:00,苏14-2-11,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅰ类井,2008/7/14,2021,0,1.03,1.12,0,0.2297,6.3271,3301.5006,计划关井（间歇生产）：2021-12-26 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压0.91/1.
2021/12/31 0:00,苏14-2-14,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2008/7/15,2021,0,1.8,5.69,0,4.6571,100.2681,2209.4644,计划关井（间歇生产）：2021-12-25 10:00因间歇生产()，关井前油套压/Mpa。柱塞气举
2021/12/31 0:00,苏14-4-36,马五4_1、盒8、盒6、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-3集气站,直井,Ⅲ类井,2014/10/23,2021,24,2.17,18.49,0.0932,2.2521,20.2973,644.1694,
2021/12/31 0:00,苏14-14-27,盒8上,苏里格气田,采气三厂,中区,苏14区,自营,苏14-1集气交接站,直井,Ⅱ类井,2008/11/14,2021,0,4.38,7.57,0,0,27.7255,1683.7727,计划关井（间歇生产）：2021-10-08 08:00因间歇生产(间歇关井)，关井前油套压2.66/8.14Mpa。
2021/12/31 0:00,苏14-4-14C4,山22、山21、山13,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2019/7/13,2021,24,1.27,2.35,0.3856,11.0321,86.2406,273.8822,人工泡排
2021/12/31 0:00,苏14-03-12,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2008/11/23,2021,0,1.62,1.84,0,0,14.7487,1518.3762,计划关井（生产组织影响）：2021-11-11 08:00因生产组织影响(干管动火连头关井)，关井前油套压1.38/1.
2021/12/31 0:00,苏14-02-29,盒8下_1、山1_3、山2_3,苏里格气田,采气三厂,中区,苏14区,自营,苏14-3集气站,直井,Ⅱ类井,2014/7/21,2021,24,1.23,12.42,0.1399,3.3791,32.6626,1430.5797,
2021/12/31 0:00,苏14-02-30,山1、盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-3集气站,直井,Ⅱ类井,2013/11/25,2021,24,1.27,5.55,0.0746,1.8018,22.9389,2216.2435,
2021/12/31 0:00,苏14-4-06C1,山1_3、盒8上,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅲ类井,2010/12/5,2021,0,1.71,1.14,0,0,15.6482,1302.7022,计划关井（生产组织影响）：2021-07-27 08:00因生产组织影响(因苏14-4-06C3井报废井封堵施工关井)，
2021/12/31 0:00,苏14-1-48,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-4集气站,直井,Ⅱ类井,2008/7/10,2021,24,0.78,0.45,0.1891,5.3846,66.9933,3205.3123,柱塞气举
2021/12/31 0:00,苏14-13-05,盒8下_2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2013/11/3,2021,24,1.13,1.9,0.1951,6.1359,39.8337,1681.31,柱塞气举
2021/12/31 0:00,苏14-13-38,盒8、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-1集气交接站,直井,Ⅰ类井,2006/12/16,2021,0,2.17,10.84,0,0,3.946,4173.6115,计划关井（生产组织影响）：2021-06-05 08:00因生产组织影响(降产关井)，关井前油套压1.35/9.40Mp
2021/12/31 0:00,苏14-5-16,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2009/3/12,2021,0,3.54,11.92,0,0,13.7969,2091.5036,非计划关井（其他原因）：2021-09-27 12:00因其他原因(无气量关井)，关井前油套压2.10/22.00Mpa
2021/12/31 0:00,苏14-20-12,盒4、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅰ类井,2009/6/25,2021,24,1.12,2.9,0.1995,6.2605,74.7559,3588.4034,柱塞气举
2021/12/31 0:00,苏14-7-12,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅲ类井,2012/10/25,2021,24,1.54,23.27,0.4178,12.7937,131.0457,1295.3135,柱塞气举
2021/12/31 0:00,苏14-22-38,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2010/11/22,2021,24,1.32,1.5,0.129,4.4827,21.836,1722.7051,
2021/12/31 0:00,苏14-J9,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2008/5/16,2021,0,1.9,1.03,0,0.9578,10.2807,1597.3694,计划关井（间歇生产）：2021-12-24 08:00因间歇生产(低产低效井冬关夏开)，关井前油套压1.79/0.96M
2021/12/31 0:00,苏14-5-13,山1_3、盒8下_1、盒8下_2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅰ类井,2009/12/15,2021,0,1.62,6.93,0,3.5834,55.4504,3726.6278,计划关井（间歇生产）：2021-12-27 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压1.60/6.
2021/12/31 0:00,苏14-16-28,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅲ类井,2008/7/2,2021,0,13.29,14.95,0,0,7.6361,1456.252,计划关井（生产组织影响）：2021-08-07 12:00因生产组织影响(检修关井)，关井前油套压14.69/14.51
2021/12/31 0:00,苏14-15-17,盒8下、山1、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2009/5/10,2021,0,2.43,11.94,0,0,21.6208,2734.7882,计划关井（生产组织影响）：2021-07-25 08:00因生产组织影响(停产检修)，关井前油套压2.65/10.38M
2021/12/31 0:00,苏14-12-44,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-1集气交接站,直井,Ⅱ类井,2007/11/22,2021,0,1.99,15.32,0,0,9.3285,1818.0633,计划关井（间歇生产）：2021-07-13 08:00因间歇生产(人工间隙关井)，关井前油套压1.67/14.59Mpa
2021/12/31 0:00,苏14-5-44,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-4集气站,直井,Ⅱ类井,2008/11/26,2021,0,8.7,2.56,0,0,29.3381,2589.5061,非计划关井（其他原因）：2021-08-09 08:00因其他原因(复合软管井流程与主干管断开关井)，关井前油套压2.3
2021/12/31 0:00,苏14-02-11,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅲ类井,2010/12/13,2021,24,1.66,11.8,0.1364,3.7309,51.4843,1003.6956,柱塞气举
2021/12/31 0:00,苏14-22-38C3,盒8下1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2019/9/23,2021,24,1.18,14.55,0.5259,17.8259,93.0345,362.3635,
2021/12/31 0:00,苏14-21-21,盒7、山2、盒8上,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2009/11/16,2021,0,13.93,13.4,0,0,115.3166,2842.2347,计划关井（生产组织影响）：2021-07-26 08:00因生产组织影响(集气站检修)，关井前油套压3.18/11.35
2021/12/31 0:00,苏14-12-30,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-1集气交接站,直井,Ⅱ类井,2008/11/14,2021,0,1.5,9.84,0,15.844,171.0421,2662.6544,计划关井（间歇生产）：2021-12-24 08:00因间歇生产(低产低效井冬关夏开)，关井前油套压1.36/9.81M
2021/12/31 0:00,苏14-16-40,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2006/12/1,2021,0,1.79,13.68,0,0,4.9397,2115.0623,计划关井（生产组织影响）：2021-08-07 12:00因生产组织影响(检修关井)，关井前油套压2.77/13.16M
2021/12/31 0:00,苏14-15-27,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅲ类井,2008/3/29,2021,0,2.07,1.34,0,0,1.1049,1233.3502,计划关井（无气量）：2021-05-24 08:00因无气量(无气量关井)，关井前油套压1.18/4.13Mpa。
2021/12/31 0:00,苏14-9-26,盒7、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2008/6/26,2021,0,1.97,14.98,0,2.6391,17.3472,2826.3309,计划关井（间歇生产）：2021-12-26 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压1.93/14
2021/12/31 0:00,苏14-6-54,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-4集气站,直井,Ⅱ类井,2009/5/11,2021,24,1.29,4.94,0.0435,2.79,61.9825,2341.2712,柱塞气举
2021/12/31 0:00,苏14-6-55,盒8下、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-4集气站,直井,Ⅱ类井,2009/5/11,2021,24,0.84,10.75,0.0652,4.1843,95.0022,3016.9366,柱塞气举
2021/12/31 0:00,苏14-2-09,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2009/7/6,2021,0,1.26,3.47,0,1.152,11.5477,1487.1847,计划关井（间歇生产）：2021-12-26 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压1.17/3.
2021/12/31 0:00,苏14-0-8,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅲ类井,2009/12/11,2021,0,0.88,7.33,0,1.1943,11.5902,1248.4136,计划关井（间歇生产）：2021-12-27 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压0.79/7.
2021/12/31 0:00,苏14-15-50,马五5、马五4、盒8下_1、山1_2、山2_3,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅲ类井,2013/4/29,2021,0,22.54,20.4,0,0,10.2402,1255.0358,计划关井（生产组织影响）：2021-08-08 12:00因生产组织影响(检修关井)，关井前油套压3.02/25.11M
2021/12/31 0:00,苏14-11-38,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-1集气交接站,直井,Ⅱ类井,2007/11/15,2021,0,2.55,1.34,0,0,24.1704,2911.7694,计划关井（无气量）：2021-06-04 08:00因无气量(无气量关井)，关井前油套压2.02/2.96Mpa。柱塞气
2021/12/31 0:00,苏14-21-07,山2、盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2010/8/30,2021,24,1.29,7.61,0.1496,4.6953,30.3633,1974.319,
2021/12/31 0:00,苏14-0-29,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-3集气站,直井,Ⅱ类井,2009/12/14,2021,0,2.78,3.76,0,0,4.1518,1952.0746,计划关井（井下作业）：2021-08-01 08:00因井下作业(节流器打捞施工)，关井前油套压1.30/12.30Mp
2021/12/31 0:00,苏14-5-19,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2008/6/21,2021,24,1.12,10.58,0.0964,2.7576,17.9141,1665.956,
2021/12/31 0:00,苏14-21-03,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2008/12/1,2021,0,14.13,13.9,0,0,12.2284,2742.3915,计划关井（生产组织影响）：2021-07-25 08:00因生产组织影响(停产检修)，关井前油套压2.77/13.16M
2021/12/31 0:00,苏14-15-25,山1_3、盒8下_2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅲ类井,2019/9/25,2021,24,1.47,15.03,0.3506,11.8838,114.8423,371.097,
2021/12/31 0:00,苏14-14-43,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2009/5/9,2021,0,1.57,5.83,0,0,20.4406,2321.6131,计划关井（生产组织影响）：2021-08-07 12:00因生产组织影响(检修关井)，关井前油套压2.9/8.2Mpa。
2021/12/31 0:00,苏14-20-46,盒8下_1、盒8下_2、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2009/4/3,2021,0,2.13,4.42,0,0,23.5494,3127.052,计划关井（无气量）：2021-06-06 08:00因无气量(无气量关井)，关井前油套压1.15/8.30Mpa。
2021/12/31 0:00,苏14-15-45,盒8下、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-1集气交接站,直井,Ⅱ类井,2008/5/23,2021,0,0,0,0,0,22.812,3136.9061,计划关井（无气量）：2021-05-24 08:00因无气量(无气量关井)，关井前油套压1.31/7.31Mpa。速度管
2021/12/31 0:00,苏14-5-20,盒8上2，山2_2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅲ类井,2019/6/6,2021,24,1.29,15.73,0.2892,8.2739,70.6863,259.5374,
2021/12/31 0:00,苏14-12-28,山1、盒8下、盒8上,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2009/9/21,2021,0,1.11,11.08,0,1.3193,136.7943,3043.6519,计划关井（间歇生产）：2021-12-26 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压1.07/11
2021/12/31 0:00,苏14-02-40C1,山1_2、盒8下_2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-3集气站,直井,Ⅲ类井,2019/6/19,2021,24,1.7,11.81,0.5594,13.5168,135.5056,494.7696,
2021/12/31 0:00,苏14-22-28,盒8上、盒8下、山1、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2010/9/4,2021,0,1.35,17.29,0,1.9183,13.7392,1575.9789,计划关井（间歇生产）：2021-12-24 08:00因间歇生产(低产低效井冬关夏开)，关井前油套压1.34/17.25
2021/12/31 0:00,苏49-10,盒8、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-4集气站,直井,Ⅰ类井,2008/7/14,2021,0,11.61,11.33,0,0,29.1664,3888.8842,非计划关井（其他原因）：2021-08-09 08:00因其他原因(复合软管井流程与主干管断开关井)，关井前油套压1.6
2021/12/31 0:00,苏14-9-04,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2009/5/24,2021,0,14.53,16.77,0,0,15.67,1692.6033,计划关井（生产组织影响）：2021-07-25 08:00因生产组织影响(停产检修)，关井前油套压2.54/18.06M
2021/12/31 0:00,苏14-6-11,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2009/3/9,2021,24,1.34,11.57,0.0964,2.7571,19.8782,2612.8986,
2021/12/31 0:00,苏14-17-32,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅲ类井,2008/1/12,2021,0,2.16,10.24,0,0,7.6438,1287.7828,计划关井（生产组织影响）：2021-08-07 12:00因生产组织影响(检修关井)，关井前油套压2.77/10.9Mp
2021/12/31 0:00,苏14-18-08,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅰ类井,2009/6/18,2021,24,0.72,1.17,0.01,0.3119,19.6676,5289.9507,
2021/12/31 0:00,苏14-9-28,盒8上,苏里格气田,采气三厂,中区,苏14区,自营,苏14-2集气站,直井,Ⅱ类井,2008/4/24,2021,0,1.69,3.18,0,0,13.0221,1808.3123,计划关井（工艺实验）：2021-09-22 08:00因工艺实验(9-32封堵井流程断开关井)，关井前油套压2.26/1
2021/12/31 0:00,苏14-21-12,盒8、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅰ类井,2009/10/31,2021,0,3.39,11.08,0,0,30.1359,3523.3992,计划关井（生产组织影响）：2021-07-26 08:00因生产组织影响(集气站检修)，关井前油套压3.84/10.31
2021/12/31 0:00,苏14-21-16,盒4、山1、山2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2010/7/13,2021,24,1.52,1.22,0.01,0.3119,22.8429,3084.2355,
2021/12/31 0:00,苏14-4-31,盒8,苏里格气田,采气三厂,中区,苏14区,自营,苏14-2集气站,直井,Ⅱ类井,2007/12/5,2021,24,1.73,0.79,0.0518,1.512,14.4681,1846.6467,
2021/12/31 0:00,苏14-20-03,盒8、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅱ类井,2010/5/26,2021,0,2.02,19.9,0,0,24.4604,2060.265,计划关井（生产组织影响）：2021-07-25 08:00因生产组织影响(停产检修)，关井前油套压3.42/19.36M
2021/12/31 0:00,苏14-0-04,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2009/5/21,2021,0,2.15,14.02,0,1.1516,10.6618,1517.7814,计划关井（间歇生产）：2021-12-26 08:00因间歇生产(低产低效井关井，冬关夏开)，关井前油套压2.06/13
2021/12/31 0:00,苏14-6-53,盒8下、山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-4集气站,直井,Ⅱ类井,2009/5/14,2021,24,1.17,8.04,0.0325,2.0935,67.7417,2352.4532,柱塞气举
2021/12/31 0:00,苏14-6-02,山12、山1_1、盒8上_1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-6集气站,直井,Ⅱ类井,2019/11/1,2021,24,2.75,10.33,0.4821,7.2883,258.6649,504.6291,人工泡排
2021/12/31 0:00,苏14-11-09C2,盒8下_2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-7集气站,直井,Ⅲ类井,2019/11/3,2021,24,1.74,3.4,0.4986,15.6521,220.8124,490.6658,
2021/12/31 0:00,桃113,山1_2、盒8上_2、盒8下_2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-3集气站,直井,Ⅱ类井,2019/10/21,2021,24,1.46,3.33,0.3263,7.8845,88.4072,374.4934,
2021/12/31 0:00,苏14-J1,山1,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2008/5/12,2021,0,1.35,2.73,0,0.1918,8.9963,1806.5591,计划关井（间歇生产）：2021-12-24 08:00因间歇生产(低产低效井冬关夏开)，关井前油套压1.16/2.68M
2021/12/31 0:00,苏14-6-44C11,山1_3、盒8下2,苏里格气田,采气三厂,中区,苏14区,自营,苏14-8集气站,直井,Ⅲ类井,2019/6/30,2021,24,1.37,7.48,0.7039,18.9339,199.4373,693.0893,
2021/12/31 0:00,苏14-20-42,盒8下,苏里格气田,采气三厂,中区,苏14区,自营,苏14-5集气站,直井,Ⅱ类井,2008/3/19,2021,0,2.69,3.24,0,0,0,3375.9852,"计划关井（无气量关井）：2019-04-15因无气量关井,关井前油套压1.3/2.65Mpa"
